EXE_TotalDuration_min,FAIL_TotalDuration_min,READY_TotalDuration_min,POWER_OFF_TotalDuration_min,N_Change_EXE_READY,N_Change_EXE_FAIL,N_Change_EXE_POWER_OFF,N_Change_READY_EXE,N_Change_READY_FAIL,N_Change_READY_POWER_OFF,N_Change_FAIL_READY,N_Change_FAIL_EXE,N_Change_FAIL_POWER_OFF,N_Change_POWER_OFF_EXE,N_Change_POWER_OFF_READY,N_Change_POWER_OFF_FAIL,Serial Number,Date,Subtechnology_Name_ITA,Shipment Date,Manufacturing Date,Cluster_Label
323,0,581,20,328,0,0,328,1,3,1,0,0,0,3,0,MC_1471,2025-03-26,sub_3,2023-05-22 00:00:00.000,2023-05-18 00:00:00.000,High Execution / Productive
395,0,487,45,203,0,1,204,1,4,2,0,0,0,4,0,MC_1471,2025-03-27,sub_3,2023-05-22 00:00:00.000,2023-05-18 00:00:00.000,High Execution / Productive
255,1,595,70,174,0,3,176,0,6,1,0,0,1,7,1,MC_1471,2025-03-28,sub_3,2023-05-22 00:00:00.000,2023-05-18 00:00:00.000,Idle–Stable (High Ready Time)
86,1,338,3,14,1,0,15,2,1,2,0,1,0,2,0,MC_1472,2025-03-03,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
27,4,37,2,4,0,0,4,1,1,0,0,1,0,2,0,MC_1472,2025-03-04,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Normal Operation (Balanced Use)
66,0,372,5,22,0,0,22,2,5,0,0,2,0,7,0,MC_1472,2025-03-05,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
70,0,79,6,5,1,0,6,1,5,1,0,1,0,6,0,MC_1472,2025-03-06,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Normal Operation (Balanced Use)
106,0,187,34,7,1,0,8,1,8,1,0,1,0,10,0,MC_1472,2025-03-07,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Normal Operation (Balanced Use)
157,0,361,32,11,0,3,14,0,4,0,0,0,0,6,0,MC_1472,2025-03-10,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
170,0,293,78,20,0,0,20,0,3,0,0,0,0,4,0,MC_1472,2025-03-12,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
21,0,140,0,37,0,0,37,1,2,0,0,1,0,3,0,MC_1472,2025-03-13,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Normal Operation (Balanced Use)
5,0,519,17,7,0,0,7,0,2,0,0,0,0,2,0,MC_1472,2025-03-14,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
229,0,187,61,31,7,1,39,0,2,7,0,0,0,2,0,MC_1472,2025-03-17,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Normal Operation (Balanced Use)
24,7,399,1,1,1,0,2,1,1,1,0,1,0,2,0,MC_1472,2025-03-18,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
115,0,351,6,16,5,0,21,3,1,7,0,1,0,2,0,MC_1472,2025-03-19,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
5,0,31,11,8,0,0,8,2,4,0,0,2,0,6,0,MC_1472,2025-03-20,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Normal Operation (Balanced Use)
17,0,418,2,1,0,0,1,0,2,0,0,0,0,2,0,MC_1472,2025-03-24,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
68,0,82,4,8,0,0,8,0,1,0,0,0,0,1,0,MC_1472,2025-03-25,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Normal Operation (Balanced Use)
77,0,271,17,25,1,0,26,0,5,1,0,1,0,5,1,MC_1472,2025-03-26,sub_3,2023-05-29 00:00:00.000,2023-03-20 00:00:00.000,Idle–Stable (High Ready Time)
478,95,64,28,73,3,0,76,6,3,10,0,4,0,3,5,MC_1473,2025-03-27,sub_3,2023-11-22 00:00:00.000,2023-10-31 00:00:00.000,High Execution / Productive
389,3,10,0,42,0,3,45,2,0,2,0,0,0,2,0,MC_1473,2025-03-28,sub_3,2023-11-22 00:00:00.000,2023-10-31 00:00:00.000,High Execution / Productive
99,19,36,4,37,0,1,38,4,0,5,0,0,0,1,1,MC_1473,2025-03-30,sub_3,2023-11-22 00:00:00.000,2023-10-31 00:00:00.000,Normal Operation (Balanced Use)
276,0,196,0,23,0,0,23,0,1,1,0,0,0,1,0,MC_1474,2025-03-01,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
642,1,247,0,33,0,0,33,0,2,1,0,0,0,1,1,MC_1474,2025-03-03,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
393,1,549,0,22,0,0,22,1,1,2,0,0,0,0,1,MC_1474,2025-03-04,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
629,0,290,0,33,0,0,33,0,2,1,0,0,0,1,1,MC_1474,2025-03-05,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
311,1,451,164,20,0,0,20,1,9,2,0,0,0,8,1,MC_1474,2025-03-06,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
404,1,530,0,21,0,0,21,0,1,1,0,0,0,0,1,MC_1474,2025-03-07,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
117,1,167,1,5,0,0,5,0,3,1,0,0,0,2,1,MC_1474,2025-03-08,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Normal Operation (Balanced Use)
319,1,623,0,20,1,0,21,2,0,3,0,0,0,0,0,MC_1474,2025-03-10,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
408,1,525,0,27,0,0,27,1,2,1,0,0,0,2,0,MC_1474,2025-03-11,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
361,1,583,0,31,0,0,31,2,0,2,0,0,0,0,0,MC_1474,2025-03-12,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
343,1,581,0,23,0,0,23,0,1,1,0,0,0,0,1,MC_1474,2025-03-13,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
456,0,397,10,27,0,1,28,1,1,1,0,0,0,2,0,MC_1474,2025-03-14,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
0,0,67,74,0,0,0,0,1,2,1,0,0,0,2,0,MC_1474,2025-03-15,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Normal Operation (Balanced Use)
30,0,212,454,12,0,0,12,0,4,0,0,0,0,3,0,MC_1474,2025-03-17,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Normal Operation (Balanced Use)
294,0,604,1,15,1,0,16,1,2,3,0,0,0,2,1,MC_1474,2025-03-18,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
567,1,371,0,30,0,0,30,0,2,1,0,0,0,1,1,MC_1474,2025-03-19,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
323,0,536,5,42,0,1,43,0,2,1,0,0,0,2,1,MC_1474,2025-03-20,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
470,1,437,9,15,0,1,16,1,2,2,0,0,0,2,1,MC_1474,2025-03-21,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
153,0,213,0,21,0,0,21,0,1,1,0,0,0,0,1,MC_1474,2025-03-22,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Normal Operation (Balanced Use)
299,2,613,27,24,0,0,24,2,3,2,0,1,0,3,1,MC_1474,2025-03-24,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
355,1,569,0,47,0,0,47,0,2,2,0,0,0,0,2,MC_1474,2025-03-25,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
148,1,717,3,66,1,1,68,1,2,3,0,0,0,2,1,MC_1474,2025-03-26,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Idle–Stable (High Ready Time)
420,1,525,0,51,1,0,52,0,1,2,0,0,0,0,1,MC_1474,2025-03-27,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
575,0,345,1,23,0,1,24,0,3,1,0,0,0,3,1,MC_1474,2025-03-28,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,High Execution / Productive
143,1,189,23,7,0,0,7,0,3,1,0,0,0,2,1,MC_1474,2025-03-29,sub_3,2023-09-29 00:00:00.000,2023-05-30 00:00:00.000,Normal Operation (Balanced Use)
112,0,390,19,25,0,0,25,0,1,1,0,0,0,1,1,MC_1477,2025-03-03,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
132,1,405,0,17,0,1,18,0,1,1,0,0,0,0,1,MC_1477,2025-03-05,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
36,0,473,9,12,0,0,12,0,0,1,0,0,0,0,1,MC_1477,2025-03-06,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
6,0,246,0,1,0,0,1,0,2,1,0,0,0,0,1,MC_1477,2025-03-07,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Normal Operation (Balanced Use)
6,1,33,0,13,0,1,14,1,0,2,0,0,0,0,1,MC_1477,2025-03-10,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Normal Operation (Balanced Use)
13,0,164,5,17,0,0,17,1,1,2,0,0,0,1,1,MC_1477,2025-03-12,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Normal Operation (Balanced Use)
0,0,332,3,0,0,0,0,0,3,1,0,0,0,1,1,MC_1477,2025-03-13,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
0,0,260,0,0,0,0,0,0,1,1,0,0,0,0,1,MC_1477,2025-03-14,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
0,0,509,0,0,0,0,0,0,1,1,0,0,0,0,1,MC_1477,2025-03-17,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
0,0,78,1,0,0,0,0,0,0,1,0,0,0,0,1,MC_1477,2025-03-18,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Normal Operation (Balanced Use)
0,0,555,0,0,0,0,0,1,1,2,0,0,0,0,1,MC_1477,2025-03-19,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
18,0,457,50,19,0,0,19,1,2,2,0,0,0,0,1,MC_1477,2025-03-20,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
2,2,19,6,3,0,0,3,0,1,2,0,0,0,0,2,MC_1477,2025-03-21,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Normal Operation (Balanced Use)
0,0,23,0,1,0,0,1,1,1,1,0,0,0,1,0,MC_1477,2025-03-24,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Normal Operation (Balanced Use)
1,0,429,36,5,0,0,5,0,2,1,0,0,0,0,1,MC_1477,2025-03-26,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Idle–Stable (High Ready Time)
5,0,172,294,12,0,0,12,0,3,1,0,0,0,3,1,MC_1477,2025-03-28,sub_3,2023-11-13 00:00:00.000,2023-11-09 00:00:00.000,Normal Operation (Balanced Use)
155,4,148,1,29,3,2,32,3,2,3,2,1,0,4,0,MC_1482,2025-03-01,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Normal Operation (Balanced Use)
244,2,289,73,46,2,6,51,0,10,2,0,0,3,14,0,MC_1482,2025-03-03,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
414,14,261,10,51,3,4,56,7,8,8,1,2,1,12,1,MC_1482,2025-03-04,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
479,2,117,12,26,0,3,27,6,3,6,0,0,2,4,0,MC_1482,2025-03-05,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
498,1,173,7,54,3,6,63,4,7,7,0,0,0,13,0,MC_1482,2025-03-06,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
210,0,393,5,81,3,0,84,0,3,3,0,0,0,3,0,MC_1482,2025-03-07,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
174,4,109,14,23,0,0,23,1,4,1,0,0,0,4,0,MC_1482,2025-03-08,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Normal Operation (Balanced Use)
474,1,143,2,29,0,0,29,5,4,5,0,1,0,3,1,MC_1482,2025-03-10,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
403,3,196,3,47,0,1,48,3,2,4,0,0,0,3,1,MC_1482,2025-03-11,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
241,0,349,30,51,0,2,50,0,8,0,0,0,3,6,0,MC_1482,2025-03-12,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
203,24,408,24,34,0,1,35,27,6,24,0,5,0,10,2,MC_1482,2025-03-13,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
271,0,343,14,61,1,1,63,1,2,2,0,0,0,4,0,MC_1482,2025-03-14,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
167,0,153,5,24,0,1,24,0,3,0,0,0,1,3,0,MC_1482,2025-03-15,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Normal Operation (Balanced Use)
189,19,212,86,34,4,1,37,2,3,3,1,2,1,5,0,MC_1482,2025-03-17,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Normal Operation (Balanced Use)
193,4,368,41,77,2,2,80,1,10,1,1,1,0,13,0,MC_1482,2025-03-18,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
259,30,303,17,43,10,0,48,7,6,10,5,2,0,8,0,MC_1482,2025-03-19,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
181,7,388,18,29,2,2,33,6,6,6,0,3,0,10,1,MC_1482,2025-03-20,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
237,4,353,4,27,2,3,31,3,2,3,1,1,0,6,0,MC_1482,2025-03-21,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
23,35,209,43,3,0,0,3,16,13,11,0,5,0,18,0,MC_1482,2025-03-22,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Normal Operation (Balanced Use)
346,1,208,11,33,2,0,34,0,2,1,1,0,0,2,0,MC_1482,2025-03-24,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,High Execution / Productive
64,46,446,46,15,1,0,16,5,4,6,0,1,0,4,1,MC_1482,2025-03-25,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
85,0,433,85,24,0,0,24,1,4,1,0,0,0,4,0,MC_1482,2025-03-26,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
215,0,385,6,58,1,0,58,0,4,1,0,0,1,3,0,MC_1482,2025-03-27,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
46,8,452,38,8,2,0,10,2,7,5,0,1,0,6,2,MC_1482,2025-03-28,sub_3,2023-06-26 00:00:00.000,2023-06-01 00:00:00.000,Idle–Stable (High Ready Time)
132,0,143,3,28,0,0,28,2,3,2,0,0,0,4,0,MC_1495,2025-03-01,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,Normal Operation (Balanced Use)
307,1,364,0,79,0,1,79,1,1,1,1,0,0,1,1,MC_1495,2025-03-03,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
469,1,174,2,54,0,3,54,1,1,1,3,0,0,1,3,MC_1495,2025-03-04,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
504,13,245,3,60,0,4,58,2,4,2,6,0,0,2,6,MC_1495,2025-03-05,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
458,4,327,3,62,0,4,63,2,4,1,3,1,0,6,3,MC_1495,2025-03-06,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
442,15,290,19,55,3,1,58,14,7,17,1,0,0,7,1,MC_1495,2025-03-07,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
245,18,106,8,19,1,1,20,2,2,4,1,1,0,1,3,MC_1495,2025-03-08,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,Normal Operation (Balanced Use)
592,12,206,16,47,1,6,48,7,7,8,6,0,0,7,6,MC_1495,2025-03-10,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
521,1,301,4,94,0,3,95,0,6,0,2,0,0,7,2,MC_1495,2025-03-11,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
493,7,316,3,111,0,2,111,2,6,2,2,0,0,6,2,MC_1495,2025-03-12,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
605,28,129,2,29,6,1,30,0,2,1,6,0,0,1,1,MC_1495,2025-03-13,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
638,1,285,4,64,0,4,63,2,0,1,5,0,0,1,4,MC_1495,2025-03-14,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
207,0,184,0,24,0,0,24,2,1,2,0,0,0,1,0,MC_1495,2025-03-15,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,Normal Operation (Balanced Use)
266,0,80,0,19,0,0,19,0,1,0,0,0,0,1,0,MC_1495,2025-03-16,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,Normal Operation (Balanced Use)
325,27,274,0,55,2,1,57,5,0,6,1,0,0,1,0,MC_1495,2025-03-17,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
265,0,507,5,51,0,0,51,1,6,1,0,0,0,5,0,MC_1495,2025-03-18,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,Idle–Stable (High Ready Time)
551,1,273,2,67,0,1,67,1,2,1,1,0,0,3,1,MC_1495,2025-03-19,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
364,10,355,92,76,4,1,80,8,7,13,1,0,0,6,2,MC_1495,2025-03-20,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
454,7,235,74,36,3,6,40,3,12,6,5,0,0,13,5,MC_1495,2025-03-21,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
247,5,208,7,39,0,2,38,2,4,2,3,0,0,3,3,MC_1495,2025-03-22,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
588,13,164,0,49,3,2,52,1,1,4,2,0,0,1,2,MC_1495,2025-03-24,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
431,30,344,2,64,1,0,65,2,3,4,0,1,0,2,2,MC_1495,2025-03-25,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
406,0,361,0,54,0,0,54,0,1,0,0,0,0,1,0,MC_1495,2025-03-26,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
420,1,330,10,58,1,3,61,2,3,2,1,0,0,5,1,MC_1495,2025-03-27,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
530,0,229,6,50,0,2,51,0,4,1,1,0,0,5,1,MC_1495,2025-03-28,sub_3,2023-12-04 00:00:00.000,2023-10-16 00:00:00.000,High Execution / Productive
43,1,407,39,29,0,0,29,1,5,1,0,0,0,6,0,MC_1496,2025-03-03,sub_3,2023-11-27 00:00:00.000,2023-10-24 00:00:00.000,Idle–Stable (High Ready Time)
112,0,372,10,25,0,0,25,4,4,4,0,0,0,4,0,MC_1496,2025-03-04,sub_3,2023-11-27 00:00:00.000,2023-10-24 00:00:00.000,Idle–Stable (High Ready Time)
125,2,368,0,19,0,0,19,2,2,3,0,0,0,1,1,MC_1496,2025-03-05,sub_3,2023-11-27 00:00:00.000,2023-10-24 00:00:00.000,Idle–Stable (High Ready Time)
125,179,172,57,7,0,0,7,1,3,2,0,1,0,2,2,MC_1502,2025-03-11,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
163,0,170,12,9,0,1,10,0,3,1,0,0,0,3,1,MC_1502,2025-03-12,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
3,0,337,13,2,0,0,2,0,4,1,0,0,0,2,1,MC_1502,2025-03-13,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Idle–Stable (High Ready Time)
2,3,408,3,2,0,0,2,0,2,1,0,0,0,1,1,MC_1502,2025-03-14,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Idle–Stable (High Ready Time)
314,0,177,10,5,0,1,5,2,0,3,1,0,0,0,2,MC_1502,2025-03-15,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,High Execution / Productive
0,0,143,0,0,0,0,0,0,1,0,0,0,0,0,0,MC_1502,2025-03-18,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
56,0,429,6,2,0,0,1,1,1,1,1,0,0,0,1,MC_1502,2025-03-19,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Idle–Stable (High Ready Time)
91,0,19,50,14,0,1,15,0,0,1,0,0,0,1,1,MC_1502,2025-03-20,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
138,8,134,356,13,1,0,14,3,3,5,0,1,0,1,2,MC_1502,2025-03-21,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
0,68,6,7,0,0,0,0,0,0,0,0,1,0,1,1,MC_1502,2025-03-22,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
157,3,27,2,5,0,2,6,6,1,6,1,0,0,2,1,MC_1502,2025-03-24,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
496,0,208,0,17,0,0,17,1,1,2,0,0,0,0,1,MC_1502,2025-03-25,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,High Execution / Productive
0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,MC_1502,2025-03-26,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,MC_1502,2025-03-27,sub_3,2024-05-29 00:00:00.000,2024-03-07 00:00:00.000,Normal Operation (Balanced Use)
70,0,289,4,7,0,0,6,0,1,0,0,0,1,0,0,MC_1507,2025-03-03,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
56,8,473,31,9,1,0,10,2,3,3,0,0,0,3,0,MC_1507,2025-03-04,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
2,0,472,97,2,0,0,2,0,2,0,0,0,0,2,0,MC_1507,2025-03-05,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
130,0,441,1,12,0,1,13,3,1,3,0,0,0,2,0,MC_1507,2025-03-06,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
54,0,506,8,15,0,0,15,0,2,0,0,0,0,2,0,MC_1507,2025-03-10,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
113,0,438,3,15,0,0,15,0,1,0,0,0,0,1,0,MC_1507,2025-03-11,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
133,8,420,11,21,4,1,24,0,2,2,2,1,0,3,1,MC_1507,2025-03-12,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
142,0,425,2,24,0,0,24,2,1,2,0,0,0,1,0,MC_1507,2025-03-13,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
0,2,138,1,3,0,0,3,3,2,3,0,0,0,2,0,MC_1507,2025-03-14,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Normal Operation (Balanced Use)
159,0,396,3,31,1,0,32,2,1,3,0,0,0,1,0,MC_1507,2025-03-17,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
157,10,397,7,18,0,0,18,0,3,0,0,1,0,3,1,MC_1507,2025-03-18,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
129,0,413,30,11,0,0,11,0,2,0,0,0,0,2,0,MC_1507,2025-03-19,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
129,0,348,90,10,0,0,10,0,4,0,0,0,0,4,0,MC_1507,2025-03-20,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
97,0,144,2,10,0,0,10,0,1,0,0,0,0,1,0,MC_1507,2025-03-21,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Normal Operation (Balanced Use)
222,0,301,48,18,0,1,19,2,3,2,0,0,0,4,0,MC_1507,2025-03-24,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
108,0,440,23,9,0,1,10,0,1,0,0,0,0,2,0,MC_1507,2025-03-25,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
177,23,346,19,13,0,0,12,1,4,0,1,0,0,4,0,MC_1507,2025-03-26,sub_3,2024-03-28 00:00:00.000,2024-02-29 00:00:00.000,Idle–Stable (High Ready Time)
